7Li jana cell
1, -5055, 62746.4245, 537.743900
2, -5418, 62735.0160, 537.646128
3, -5641, 62723.6076, 537.548357
4, -5703, 62712.1991, 537.450585
5, -5708, 62700.7907, 537.352813
6, -5729, 62689.3823, 537.255042
7, -5722, 62677.9738, 537.157270
8, -5614, 62666.5654, 537.059499
9, -5412, 62655.1569, 536.961727
10, -5193, 62643.7485, 536.863955
11, -5035, 62632.3401, 536.766184
12, -4959, 62620.9316, 536.668412
13, -4937, 62609.5232, 536.570640
14, -4925, 62598.1147, 536.472869
15, -4907, 62586.7063, 536.375097
16, -4907, 62575.2979, 536.277326
17, -4947, 62563.8894, 536.179554
18, -4984, 62552.4810, 536.081782
19, -4934, 62541.0725, 535.984011
20, -4762, 62529.6641, 535.886239
21, -4535, 62518.2557, 535.788468
22, -4355, 62506.8472, 535.690696
23, -4274, 62495.4388, 535.592924
24, -4269, 62484.0303, 535.495153
25, -4306, 62472.6219, 535.397381
26, -4381, 62461.2135, 535.299609
27, -4485, 62449.8050, 535.201838
28, -4578, 62438.3966, 535.104066
29, -4612, 62426.9881, 535.006295
30, -4582, 62415.5797, 534.908523
31, -4524, 62404.1713, 534.810751
32, -4464, 62392.7628, 534.712980
33, -4422, 62381.3544, 534.615208
34, -4452, 62369.9459, 534.517437
35, -4621, 62358.5375, 534.419665
36, -4899, 62347.1291, 534.321893
37, -5143, 62335.7206, 534.224122
38, -5253, 62324.3122, 534.126350
39, -5288, 62312.9037, 534.028578
40, -5358, 62301.4953, 533.930807
41, -5425, 62290.0868, 533.833035
42, -5347, 62278.6784, 533.735264
43, -5107, 62267.2700, 533.637492
44, -4893, 62255.8615, 533.539720
45, -4876, 62244.4531, 533.441949
46, -5014, 62233.0446, 533.344177
47, -5127, 62221.6362, 533.246405
48, -5068, 62210.2278, 533.148634
49, -4769, 62198.8193, 533.050862
50, -4227, 62187.4109, 532.953091
51, -3569, 62176.0024, 532.855319
52, -3072, 62164.5940, 532.757547
53, -2954, 62153.1856, 532.659776
54, -3162, 62141.7771, 532.562004
55, -3461, 62130.3687, 532.464233
56, -3711, 62118.9602, 532.366461
57, -3946, 62107.5518, 532.268689
58, -4223, 62096.1434, 532.170918
59, -4519, 62084.7349, 532.073146
60, -4785, 62073.3265, 531.975374
61, -4976, 62061.9180, 531.877603
62, -5017, 62050.5096, 531.779831
63, -4871, 62039.1012, 531.682060
64, -4675, 62027.6927, 531.584288
65, -4647, 62016.2843, 531.486516
66, -4795, 62004.8758, 531.388745
67, -4869, 61993.4674, 531.290973
68, -4681, 61982.0590, 531.193202
69, -4356, 61970.6505, 531.095430
70, -4153, 61959.2421, 530.997658
71, -4124, 61947.8336, 530.899887
72, -4091, 61936.4252, 530.802115
73, -3917, 61925.0167, 530.704343
74, -3658, 61913.6083, 530.606572
75, -3468, 61902.1999, 530.508800
76, -3445, 61890.7914, 530.411029
77, -3554, 61879.3830, 530.313257
78, -3648, 61867.9745, 530.215485
79, -3590, 61856.5661, 530.117714
80, -3414, 61845.1577, 530.019942
81, -3303, 61833.7492, 529.922171
82, -3325, 61822.3408, 529.824399
83, -3308, 61810.9323, 529.726627
84, -3095, 61799.5239, 529.628856
85, -2831, 61788.1155, 529.531084
86, -2824, 61776.7070, 529.433312
87, -3160, 61765.2986, 529.335541
88, -3621, 61753.8901, 529.237769
89, -3951, 61742.4817, 529.139998
90, -4024, 61731.0733, 529.042226
91, -3790, 61719.6648, 528.944454
92, -3318, 61708.2564, 528.846683
93, -2933, 61696.8479, 528.748911
94, -3032, 61685.4395, 528.651140
95, -3612, 61674.0311, 528.553368
96, -4170, 61662.6226, 528.455596
97, -4260, 61651.2142, 528.357825
98, -3981, 61639.8057, 528.260053
99, -3738, 61628.3973, 528.162281
100, -3703, 61616.9889, 528.064510
101, -3731, 61605.5804, 527.966738
102, -3723, 61594.1720, 527.868967
103, -3771, 61582.7635, 527.771195
104, -3927, 61571.3551, 527.673423
105, -4079, 61559.9467, 527.575652
106, -4118, 61548.5382, 527.477880
107, -4058, 61537.1298, 527.380109
108, -3935, 61525.7213, 527.282337
109, -3723, 61514.3129, 527.184565
110, -3435, 61502.9044, 527.086794
111, -3184, 61491.4960, 526.989022
112, -3059, 61480.0876, 526.891250
113, -3028, 61468.6791, 526.793479
114, -3030, 61457.2707, 526.695707
115, -3068, 61445.8622, 526.597936
116, -3160, 61434.4538, 526.500164
117, -3250, 61423.0454, 526.402392
118, -3242, 61411.6369, 526.304621
119, -3091, 61400.2285, 526.206849
120, -2842, 61388.8200, 526.109078
121, -2638, 61377.4116, 526.011306
122, -2661, 61366.0032, 525.913534
123, -2942, 61354.5947, 525.815763
124, -3241, 61343.1863, 525.717991
125, -3265, 61331.7778, 525.620219
126, -3041, 61320.3694, 525.522448
127, -2934, 61308.9610, 525.424676
128, -3184, 61297.5525, 525.326905
129, -3612, 61286.1441, 525.229133
130, -3876, 61274.7356, 525.131361
131, -3890, 61263.3272, 525.033590
132, -3781, 61251.9188, 524.935818
133, -3579, 61240.5103, 524.838046
134, -3182, 61229.1019, 524.740275
135, -2638, 61217.6934, 524.642503
136, -2221, 61206.2850, 524.544732
137, -2146, 61194.8766, 524.446960
138, -2326, 61183.4681, 524.349188
139, -2491, 61172.0597, 524.251417
140, -2437, 61160.6512, 524.153645
141, -2160, 61149.2428, 524.055874
142, -1820, 61137.8343, 523.958102
143, -1636, 61126.4259, 523.860330
144, -1691, 61115.0175, 523.762559
145, -1825, 61103.6090, 523.664787
146, -1782, 61092.2006, 523.567015
147, -1499, 61080.7921, 523.469244
148, -1156, 61069.3837, 523.371472
149, -945, 61057.9753, 523.273701
150, -889, 61046.5668, 523.175929
151, -921, 61035.1584, 523.078157
152, -1000, 61023.7499, 522.980386
153, -1102, 61012.3415, 522.882614
154, -1207, 61000.9331, 522.784843
155, -1360, 60989.5246, 522.687071
156, -1659, 60978.1162, 522.589299
157, -2085, 60966.7077, 522.491528
158, -2484, 60955.2993, 522.393756
159, -2765, 60943.8909, 522.295984
160, -3005, 60932.4824, 522.198213
161, -3239, 60921.0740, 522.100441
162, -3312, 60909.6655, 522.002670
163, -3095, 60898.2571, 521.904898
164, -2745, 60886.8487, 521.807126
165, -2533, 60875.4402, 521.709355
166, -2496, 60864.0318, 521.611583
167, -2489, 60852.6233, 521.513812
168, -2541, 60841.2149, 521.416040
169, -2867, 60829.8065, 521.318268
170, -3469, 60818.3980, 521.220497
171, -3997, 60806.9896, 521.122725
172, -4122, 60795.5811, 521.024953
173, -3883, 60784.1727, 520.927182
174, -3510, 60772.7642, 520.829410
175, -3105, 60761.3558, 520.731639
176, -2676, 60749.9474, 520.633867
177, -2333, 60738.5389, 520.536095
178, -2222, 60727.1305, 520.438324
179, -2295, 60715.7220, 520.340552
180, -2362, 60704.3136, 520.242781
181, -2354, 60692.9052, 520.145009
182, -2340, 60681.4967, 520.047237
183, -2288, 60670.0883, 519.949466
184, -2024, 60658.6798, 519.851694
185, -1518, 60647.2714, 519.753922
186, -1031, 60635.8630, 519.656151
187, -842, 60624.4545, 519.558379
188, -916, 60613.0461, 519.460608
189, -1006, 60601.6376, 519.362836
190, -1014, 60590.2292, 519.265064
191, -1095, 60578.8208, 519.167293
192, -1366, 60567.4123, 519.069521
193, -1666, 60556.0039, 518.971750
194, -1708, 60544.5954, 518.873978
195, -1429, 60533.1870, 518.776206
196, -1079, 60521.7786, 518.678435
197, -935, 60510.3701, 518.580663
198, -1016, 60498.9617, 518.482891
199, -1137, 60487.5532, 518.385120
200, -1201, 60476.1448, 518.287348
201, -1323, 60464.7364, 518.189577
202, -1638, 60453.3279, 518.091805
203, -2093, 60441.9195, 517.994033
204, -2508, 60430.5110, 517.896262
205, -2768, 60419.1026, 517.798490
206, -2907, 60407.6942, 517.700719
207, -2957, 60396.2857, 517.602947
