7Li jana cell
1, -7173, 62746.4245, 537.743900
2, -7027, 62735.0160, 537.646128
3, -6915, 62723.6076, 537.548357
4, -6869, 62712.1991, 537.450585
5, -6855, 62700.7907, 537.352813
6, -6831, 62689.3823, 537.255042
7, -6816, 62677.9738, 537.157270
8, -6859, 62666.5654, 537.059499
9, -6941, 62655.1569, 536.961727
10, -6981, 62643.7485, 536.863955
11, -6945, 62632.3401, 536.766184
12, -6904, 62620.9316, 536.668412
13, -6939, 62609.5232, 536.570640
14, -7037, 62598.1147, 536.472869
15, -7115, 62586.7063, 536.375097
16, -7151, 62575.2979, 536.277326
17, -7187, 62563.8894, 536.179554
18, -7232, 62552.4810, 536.081782
19, -7223, 62541.0725, 535.984011
20, -7120, 62529.6641, 535.886239
21, -6980, 62518.2557, 535.788468
22, -6888, 62506.8472, 535.690696
23, -6846, 62495.4388, 535.592924
24, -6809, 62484.0303, 535.495153
25, -6784, 62472.6219, 535.397381
26, -6821, 62461.2135, 535.299609
27, -6896, 62449.8050, 535.201838
28, -6891, 62438.3966, 535.104066
29, -6738, 62426.9881, 535.006295
30, -6514, 62415.5797, 534.908523
31, -6342, 62404.1713, 534.810751
32, -6245, 62392.7628, 534.712980
33, -6167, 62381.3544, 534.615208
34, -6099, 62369.9459, 534.517437
35, -6102, 62358.5375, 534.419665
36, -6173, 62347.1291, 534.321893
37, -6175, 62335.7206, 534.224122
38, -5990, 62324.3122, 534.126350
39, -5679, 62312.9037, 534.028578
40, -5444, 62301.4953, 533.930807
41, -5413, 62290.0868, 533.833035
42, -5536, 62278.6784, 533.735264
43, -5711, 62267.2700, 533.637492
44, -5913, 62255.8615, 533.539720
45, -6137, 62244.4531, 533.441949
46, -6273, 62233.0446, 533.344177
47, -6170, 62221.6362, 533.246405
48, -5845, 62210.2278, 533.148634
49, -5537, 62198.8193, 533.050862
50, -5477, 62187.4109, 532.953091
51, -5649, 62176.0024, 532.855319
52, -5875, 62164.5940, 532.757547
53, -6066, 62153.1856, 532.659776
54, -6288, 62141.7771, 532.562004
55, -6547, 62130.3687, 532.464233
56, -6688, 62118.9602, 532.366461
57, -6588, 62107.5518, 532.268689
58, -6364, 62096.1434, 532.170918
59, -6249, 62084.7349, 532.073146
60, -6301, 62073.3265, 531.975374
61, -6363, 62061.9180, 531.877603
62, -6325, 62050.5096, 531.779831
63, -6276, 62039.1012, 531.682060
64, -6329, 62027.6927, 531.584288
65, -6420, 62016.2843, 531.486516
66, -6395, 62004.8758, 531.388745
67, -6262, 61993.4674, 531.290973
68, -6221, 61982.0590, 531.193202
69, -6400, 61970.6505, 531.095430
