7Li jana cell
1, -12271, 62746.4245, 537.743900
2, -12572, 62735.0160, 537.646128
3, -12798, 62723.6076, 537.548357
4, -12836, 62712.1991, 537.450585
5, -12744, 62700.7907, 537.352813
6, -12655, 62689.3823, 537.255042
7, -12645, 62677.9738, 537.157270
8, -12672, 62666.5654, 537.059499
9, -12650, 62655.1569, 536.961727
10, -12555, 62643.7485, 536.863955
11, -12455, 62632.3401, 536.766184
12, -12420, 62620.9316, 536.668412
13, -12445, 62609.5232, 536.570640
14, -12464, 62598.1147, 536.472869
15, -12434, 62586.7063, 536.375097
16, -12355, 62575.2979, 536.277326
17, -12234, 62563.8894, 536.179554
18, -12072, 62552.4810, 536.081782
19, -11908, 62541.0725, 535.984011
20, -11796, 62529.6641, 535.886239
21, -11733, 62518.2557, 535.788468
22, -11658, 62506.8472, 535.690696
23, -11562, 62495.4388, 535.592924
24, -11549, 62484.0303, 535.495153
25, -11709, 62472.6219, 535.397381
26, -11980, 62461.2135, 535.299609
27, -12196, 62449.8050, 535.201838
28, -12266, 62438.3966, 535.104066
29, -12239, 62426.9881, 535.006295
30, -12176, 62415.5797, 534.908523
31, -12077, 62404.1713, 534.810751
32, -11959, 62392.7628, 534.712980
33, -11920, 62381.3544, 534.615208
34, -12023, 62369.9459, 534.517437
35, -12179, 62358.5375, 534.419665
36, -12238, 62347.1291, 534.321893
37, -12163, 62335.7206, 534.224122
38, -12047, 62324.3122, 534.126350
39, -11946, 62312.9037, 534.028578
40, -11821, 62301.4953, 533.930807
41, -11657, 62290.0868, 533.833035
42, -11531, 62278.6784, 533.735264
43, -11496, 62267.2700, 533.637492
44, -11476, 62255.8615, 533.539720
45, -11366, 62244.4531, 533.441949
46, -11200, 62233.0446, 533.344177
47, -11124, 62221.6362, 533.246405
48, -11218, 62210.2278, 533.148634
49, -11439, 62198.8193, 533.050862
50, -11722, 62187.4109, 532.953091
51, -12049, 62176.0024, 532.855319
52, -12372, 62164.5940, 532.757547
53, -12559, 62153.1856, 532.659776
54, -12502, 62141.7771, 532.562004
55, -12230, 62130.3687, 532.464233
56, -11879, 62118.9602, 532.366461
57, -11558, 62107.5518, 532.268689
58, -11316, 62096.1434, 532.170918
59, -11207, 62084.7349, 532.073146
60, -11299, 62073.3265, 531.975374
61, -11561, 62061.9180, 531.877603
62, -11815, 62050.5096, 531.779831
63, -11861, 62039.1012, 531.682060
64, -11676, 62027.6927, 531.584288
65, -11443, 62016.2843, 531.486516
66, -11359, 62004.8758, 531.388745
67, -11423, 61993.4674, 531.290973
68, -11441, 61982.0590, 531.193202
69, -11250, 61970.6505, 531.095430
70, -10887, 61959.2421, 530.997658
71, -10532, 61947.8336, 530.899887
72, -10293, 61936.4252, 530.802115
73, -10130, 61925.0167, 530.704343
74, -9974, 61913.6083, 530.606572
75, -9872, 61902.1999, 530.508800
