7Li jana cell
1, -8356, 62746.4245, 537.743900
2, -8284, 62735.0160, 537.646128
3, -8106, 62723.6076, 537.548357
4, -7962, 62712.1991, 537.450585
5, -7878, 62700.7907, 537.352813
6, -7812, 62689.3823, 537.255042
7, -7758, 62677.9738, 537.157270
8, -7719, 62666.5654, 537.059499
9, -7625, 62655.1569, 536.961727
10, -7392, 62643.7485, 536.863955
11, -7044, 62632.3401, 536.766184
12, -6701, 62620.9316, 536.668412
13, -6456, 62609.5232, 536.570640
14, -6335, 62598.1147, 536.472869
15, -6357, 62586.7063, 536.375097
16, -6525, 62575.2979, 536.277326
17, -6758, 62563.8894, 536.179554
18, -6919, 62552.4810, 536.081782
19, -6939, 62541.0725, 535.984011
20, -6863, 62529.6641, 535.886239
21, -6759, 62518.2557, 535.788468
22, -6677, 62506.8472, 535.690696
23, -6692, 62495.4388, 535.592924
24, -6870, 62484.0303, 535.495153
25, -7153, 62472.6219, 535.397381
26, -7365, 62461.2135, 535.299609
27, -7410, 62449.8050, 535.201838
28, -7393, 62438.3966, 535.104066
29, -7466, 62426.9881, 535.006295
30, -7627, 62415.5797, 534.908523
31, -7742, 62404.1713, 534.810751
32, -7722, 62392.7628, 534.712980
33, -7598, 62381.3544, 534.615208
34, -7452, 62369.9459, 534.517437
35, -7352, 62358.5375, 534.419665
36, -7352, 62347.1291, 534.321893
37, -7435, 62335.7206, 534.224122
38, -7476, 62324.3122, 534.126350
39, -7325, 62312.9037, 534.028578
40, -6971, 62301.4953, 533.930807
41, -6550, 62290.0868, 533.833035
42, -6216, 62278.6784, 533.735264
43, -6027, 62267.2700, 533.637492
44, -5995, 62255.8615, 533.539720
45, -6123, 62244.4531, 533.441949
46, -6368, 62233.0446, 533.344177
47, -6595, 62221.6362, 533.246405
48, -6665, 62210.2278, 533.148634
49, -6575, 62198.8193, 533.050862
50, -6456, 62187.4109, 532.953091
51, -6438, 62176.0024, 532.855319
52, -6540, 62164.5940, 532.757547
53, -6703, 62153.1856, 532.659776
54, -6914, 62141.7771, 532.562004
55, -7221, 62130.3687, 532.464233
56, -7611, 62118.9602, 532.366461
57, -7931, 62107.5518, 532.268689
58, -8000, 62096.1434, 532.170918
59, -7806, 62084.7349, 532.073146
60, -7516, 62073.3265, 531.975374
61, -7294, 62061.9180, 531.877603
62, -7167, 62050.5096, 531.779831
63, -7115, 62039.1012, 531.682060
64, -7158, 62027.6927, 531.584288
65, -7308, 62016.2843, 531.486516
66, -7502, 62004.8758, 531.388745
67, -7678, 61993.4674, 531.290973
68, -7851, 61982.0590, 531.193202
69, -8012, 61970.6505, 531.095430
70, -8036, 61959.2421, 530.997658
71, -7827, 61947.8336, 530.899887
72, -7499, 61936.4252, 530.802115
73, -7254, 61925.0167, 530.704343
74, -7105, 61913.6083, 530.606572
75, -6898, 61902.1999, 530.508800
76, -6599, 61890.7914, 530.411029
77, -6348, 61879.3830, 530.313257
78, -6173, 61867.9745, 530.215485
79, -5890, 61856.5661, 530.117714
80, -5414, 61845.1577, 530.019942
81, -4956, 61833.7492, 529.922171
82, -4741, 61822.3408, 529.824399
