7Li jana cell
1, -3879, 62746.4245, 537.743900
2, -3443, 62735.0160, 537.646128
3, -3089, 62723.6076, 537.548357
4, -2922, 62712.1991, 537.450585
5, -2917, 62700.7907, 537.352813
6, -2943, 62689.3823, 537.255042
7, -2917, 62677.9738, 537.157270
8, -2896, 62666.5654, 537.059499
9, -2993, 62655.1569, 536.961727
10, -3216, 62643.7485, 536.863955
11, -3442, 62632.3401, 536.766184
12, -3535, 62620.9316, 536.668412
13, -3461, 62609.5232, 536.570640
14, -3275, 62598.1147, 536.472869
15, -3068, 62586.7063, 536.375097
16, -2931, 62575.2979, 536.277326
17, -2926, 62563.8894, 536.179554
18, -3025, 62552.4810, 536.081782
19, -3121, 62541.0725, 535.984011
20, -3150, 62529.6641, 535.886239
21, -3164, 62518.2557, 535.788468
22, -3248, 62506.8472, 535.690696
23, -3381, 62495.4388, 535.592924
24, -3459, 62484.0303, 535.495153
25, -3432, 62472.6219, 535.397381
26, -3348, 62461.2135, 535.299609
27, -3253, 62449.8050, 535.201838
28, -3146, 62438.3966, 535.104066
29, -3044, 62426.9881, 535.006295
30, -3020, 62415.5797, 534.908523
31, -3108, 62404.1713, 534.810751
32, -3242, 62392.7628, 534.712980
33, -3340, 62381.3544, 534.615208
34, -3398, 62369.9459, 534.517437
35, -3451, 62358.5375, 534.419665
36, -3492, 62347.1291, 534.321893
37, -3486, 62335.7206, 534.224122
38, -3445, 62324.3122, 534.126350
39, -3396, 62312.9037, 534.028578
40, -3287, 62301.4953, 533.930807
41, -3030, 62290.0868, 533.833035
42, -2649, 62278.6784, 533.735264
43, -2336, 62267.2700, 533.637492
44, -2290, 62255.8615, 533.539720
45, -2532, 62244.4531, 533.441949
46, -2895, 62233.0446, 533.344177
47, -3176, 62221.6362, 533.246405
48, -3277, 62210.2278, 533.148634
49, -3229, 62198.8193, 533.050862
50, -3126, 62187.4109, 532.953091
51, -3018, 62176.0024, 532.855319
52, -2862, 62164.5940, 532.757547
53, -2581, 62153.1856, 532.659776
54, -2172, 62141.7771, 532.562004
55, -1765, 62130.3687, 532.464233
56, -1527, 62118.9602, 532.366461
57, -1524, 62107.5518, 532.268689
58, -1690, 62096.1434, 532.170918
59, -1911, 62084.7349, 532.073146
60, -2134, 62073.3265, 531.975374
