time	intensity	norm_intensity	experiment	compound	nucleus	type	insituCu	cellsetup	Cutreatment	peak
61036.91199994087	6297754.623331738	0.2326347318898997	206	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
61326.5	6248039.57751269	0.2307982922305708	207	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
61616.59699988365	6193787.952440699	0.22879427444835096	208	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
61906.84299993515	6182464.793143671	0.22837600471814398	209	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
62197.06900000572	6343789.959115002	0.2343352455869125	210	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
62487.415999889374	6306759.151208422	0.2329673529673591	211	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
62777.68300008774	6325682.998737859	0.2336663869024105	212	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
63068.17899990082	6123996.45500703	0.22621622445041584	213	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
63360.89499998093	6313450.217799736	0.23321451637330715	214	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
63648.60100007057	6222040.032942479	0.22983788690484683	215	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
64029.63700008392	6287217.69399651	0.23224550495467386	216	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
64229.19400000572	6320700.019999765	0.2334823190890259	217	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
64519.41000008583	6222502.682616984	0.22985497686617823	218	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
64809.61599993706	6304239.477697725	0.23287427795782484	219	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
65099.61299991608	6295240.6806502715	0.23254186857326253	220	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
65389.80900001526	6188948.9154447885	0.22861552374409547	221	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
65680.03600001335	6114544.901787926	0.22586709056372498	222	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
65970.62199997902	6168224.613019703	0.2278499822413504	223	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
66260.69799995422	6243109.854600118	0.2306161916508167	224	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
66550.78399991989	6289313.522905703	0.2323229234356307	225	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
66841.05099987984	6149633.475497866	0.22716323838554855	226	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
67131.14800000191	6199893.085422484	0.2290197938690518	227	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
67421.47300004959	6214623.189375935	0.22956391379573585	228	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
67711.91000008583	6183471.314722847	0.2284131849342238	229	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
68002.02699995041	6209241.824809887	0.22936512988338933	230	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
68292.36299991608	6036264.967953258	0.2229754835531055	231	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
68582.43899989128	6029568.114262618	0.22272810637568166	232	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
68872.78600001335	6318513.316938677	0.2334015437792902	233	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
69163.00200009346	6081099.825379651	0.22463165240383678	234	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
69453.35899996758	6155607.510480151	0.22738391513615674	235	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
69743.58500003815	6031583.898915613	0.2228025680767711	236	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
70036.4509999752	6169833.14747655	0.22790940039980295	237	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
70323.9279999733	5977085.131918611	0.2207894210415234	238	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
70642.58399987221	6201401.310673463	0.2290755066743096	239	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
70904.34999990463	6103251.3257677425	0.2254499136194534	240	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
71194.52699995041	5959602.656829153	0.2201436304147911	241	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
71484.57299995422	6109905.94849438	0.22569573081406186	242	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
71774.73900008202	5911180.055421867	0.21835493276466958	243	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
72064.95700001717	5907611.597146493	0.21822311636600003	244	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
72355.55200004578	5892033.948102095	0.2176476887055617	245	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
72647.7990000248	5785328.796533763	0.2137060736679727	246	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
72938.16499996185	5866946.336967874	0.21672096957485032	247	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
73228.28099989891	5841544.350903991	0.21578263765007993	248	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
73518.49799990654	5915776.087935948	0.21852470705020766	249	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
73808.46399998665	5990000.452014832	0.22126650409851098	250	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
74098.71099996567	5986064.82557086	0.2211211247597828	251	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
74388.9470000267	5810309.436405084	0.2146288413536766	252	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
74779.8220000267	5829912.071740235	0.21535294924423073	253	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
74971.12999987602	5779126.191353427	0.2134769536911796	254	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
75259.23600006104	5909217.311196754	0.21828243034056968	255	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
75549.20199990273	5943968.675718477	0.21956612188650076	256	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
75839.93899989128	5962936.620466939	0.22026678474254682	257	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
76130.02500009537	5847615.317255269	0.21600689497890788	258	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
76420.35199999809	5676568.873252727	0.20968855677407622	259	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
76710.68799996376	5722140.287346382	0.21137193352239297	260	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
77000.90499997139	5866559.437743947	0.21670667778315472	261	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
77293.86100006104	5677945.920196893	0.2097394239427444	262	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
77581.69799995422	5711134.9709993005	0.21096540469253325	263	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
77872.03399991989	5851616.32721134	0.21615468953968214	264	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
78162.11100006104	5803204.6849253485	0.21436639671197694	265	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
78452.28699994087	5602614.6205546465	0.20695673745472742	266	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
78742.382999897	5851022.06293837	0.21613273782544704	267	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
79032.72000002861	5380228.372821985	0.19874194214885393	268	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
79323.17700004578	5598229.38763395	0.2067947499614387	269	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
79613.50300002098	5740994.763331316	0.21206840492021942	270	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
79903.58999991417	5642622.596914977	0.20843460463290578	271	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
80193.80500006676	5647283.145411976	0.20860676209455764	272	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
80484.0720000267	5654193.811531166	0.20886203735629338	273	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
80774.43799996376	5549039.413427636	0.2049777060869819	274	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
81064.56500005722	5726835.902727121	0.2115453863306541	275	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
81354.80099987984	5771434.86094142	0.21319284122645368	276	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
81645.13800001144	5738260.182930611	0.21196739139771845	277	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
81935.22499990463	5501954.971058719	0.20323843911298797	278	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
82225.5609998703	5534231.673136133	0.20443071832727355	279	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
82516.26799988747	5558168.941771975	0.20531494459589397	280	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
82806.23399996758	5506307.740374687	0.2033992274230068	281	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
83096.72099995613	5653865.735424892	0.20884991845017728	282	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
83386.8069999218	5610643.182651329	0.20725330702634961	283	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
83676.79399991035	5486421.129924046	0.20266462968665735	284	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
83967.01999998093	5489771.511027339	0.20278839046431707	285	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
84257.14700007439	5452685.831565142	0.20141847092717277	286	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
84547.1629998684	5394142.10107058	0.19925590571750573	287	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
84930.71900010109	5460199.002763612	0.20169600231287074	288	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
85127.44600009918	5640987.9279851485	0.20837422108496464	289	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
85417.91599988937	5671386.703283695	0.20949713097338094	290	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
85708.15899991989	5588054.549207824	0.2064188984157917	291	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
86001.00600004196	5282405.154474375	0.19512841962630384	292	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
86288.92199993134	5476671.878614011	0.20230449903688025	293	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
86578.93899989128	5612029.080704691	0.20730450114891452	294	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
86869.22600007057	5629810.390794541	0.20796133053538798	295	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
87159.75200009346	5488635.101110499	0.20274641226222237	296	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
87449.9279999733	5648556.661402754	0.2086538049008897	297	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
87740.30500006676	5570823.106630474	0.2057823807577034	298	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
88030.30399990082	5381822.988222796	0.198800846146933	299	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
88320.30800008774	5433682.547408757	0.20071650265766128	300	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
88610.55500006676	5422714.094420833	0.20031133553497923	301	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
88900.43099999428	5433140.169642128	0.20069646759534632	302	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
89190.5379998684	5427537.6045196075	0.20048951268631499	303	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
89480.79399991035	5505221.046645913	0.20335908570276526	304	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
89770.82100009918	5621712.740492878	0.2076622088929082	305	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
90061.07699990273	5516112.635445236	0.20376141351509355	306	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
90351.31299996376	5478727.8605720885	0.2023804455988209	307	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
90641.28999996185	5359087.877782229	0.19796102677667143	308	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
90931.4470000267	5427402.852180321	0.20048453502741964	309	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
91221.46499991417	5460500.168359807	0.20170712716322067	310	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
91511.47000002861	5507698.783028243	0.20345061158357072	311	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
91801.72600007057	5496296.865582702	0.20302943258143122	312	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
92093.59299993515	5455319.075893002	0.20151574116471788	313	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
92381.86899995804	5466470.056125328	0.20192765071848903	314	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
92671.87599992752	5437633.598677506	0.20086245177882636	315	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
92962.14199995995	5686338.206655228	0.2100494292425611	316	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
93252.1289999485	5480268.712718734	0.2024373636192037	317	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
93542.22499990463	5380753.645971399	0.19876134537835263	318	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
93832.2309999466	5621521.252350675	0.20765513545240669	319	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
94122.94799995422	5377700.786593977	0.1986485748489749	320	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
94415.69499993324	5448562.894209023	0.20126617245195333	321	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
94703.06200003624	5448204.714981662	0.20125294155721238	322	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
94993.29800009727	5274798.863509443	0.1948474484603667	323	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
95283.7950000763	5344830.672295054	0.19743437539465022	324	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
95573.76099991798	5336916.634807523	0.19714203628346008	325	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
95864.01799988747	5553471.019353635	0.20514140656724783	326	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
96154.2349998951	5220858.815430801	0.19285494011835946	327	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
96444.65100002289	5364879.2697799	0.19817495682082656	328	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
96735.01799988747	5449690.259583875	0.20130781655487676	329	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
97025.2539999485	5374886.804113837	0.19854462826817532	330	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
97315.51099991798	5298202.719464007	0.1957119708307698	331	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
97605.79800009727	5330996.976505863	0.1969233681701003	332	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
97896.07399988174	5364020.050043448	0.19814321783368286	333	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
98186.7009999752	5232302.498004594	0.19327766189566156	334	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
98476.80800008774	5485486.774449538	0.2026301152369364	335	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
98767.27600002289	5343745.91479778	0.1973943051974709	336	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
99057.38100004196	5460656.896840323	0.20171291660568472	337	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
99347.64700007439	5285902.963008344	0.1952576262720324	338	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
99637.74399995804	5308453.9396671625	0.19609064386681826	339	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
99927.7309999466	5373130.51630061	0.19847975220218222	340	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
100218.20700001717	5345355.135197589	0.19745374869418547	341	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
100508.32399988174	5341209.910109391	0.1973006269254453	342	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
100798.43099999428	5336168.933809908	0.19711441672196278	343	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
101089.04699993134	5379150.784559384	0.19870213677828122	344	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
101379.16400003433	5450986.040398852	0.20135568180852823	345	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
101669.31999993324	5227960.064344316	0.1931172553776677	346	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
101959.56699991226	5306400.863548298	0.1960148046445831	347	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
102250.21399998665	5374877.172576098	0.19854427248578402	348	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
102540.18000006676	5285886.370455899	0.19525701335453713	349	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
102831.0569999218	5273337.702900576	0.194793474190675	350	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
103120.27399992943	5246881.340663225	0.19381619433396757	351	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
103410.61999988556	5344603.387497428	0.1974259796502745	352	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
103700.59699988365	5356932.47010113	0.19788140749678582	353	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
103991.21300005913	5302493.640895387	0.1958704745223953	354	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
104281.55999994278	5251729.762352522	0.19399529170235347	355	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
104571.5759999752	5138413.392751667	0.1898094628097559	356	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
104861.5529999733	5230296.831117492	0.19320357393789758	357	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
105161.92899990082	5204286.163749451	0.19224275774365843	358	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
105441.78600001335	5159418.232183819	0.19058536715693164	359	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
105731.89199995995	5060566.110962889	0.18693383766866253	360	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
106022.1289999485	5237348.4253951395	0.19346405498904864	361	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
106312.49499988556	5215882.302944121	0.19267111116386249	362	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
106602.7309999466	5224451.869701962	0.19298766507622628	363	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
106892.86800003052	5472837.702408862	0.20216286720032078	364	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
107182.92499995232	5375846.9728180105	0.19858009624087733	365	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
107473.08299994469	5106180.390715929	0.18861879784500638	366	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
107763.30800008774	5083958.913826074	0.1877979517454589	367	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
108053.68400001526	5285206.69646711	0.19523190666404006	368	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
108343.8109998703	5122520.817501239	0.18922240199148804	369	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
108633.91799998283	5265590.2101782095	0.19450728712876417	370	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
108924.26399993896	5260084.271302862	0.194303901526962	371	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
109214.47099995613	5150993.434575764	0.19027416091756572	372	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
109504.44799995422	5096755.632656714	0.18827065375312482	373	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
109794.65400004387	5495267.772578696	0.20299141859241523	374	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
110084.82100009918	5284208.344057383	0.19519502821147094	375	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	1M LiTFSI TEGDME	Peak 1
